arm,step_batch,eval_batch,is_self,pre_loss,post_loss,delta_loss,relative_delta
memorization_01_no_regularization,5,25,0,0.05961255357,0.0596643202,-5.176663399e-05,-0.0008683847762
memorization_01_no_regularization,5,26,0,0.09429898858,0.09447211772,-0.0001731291413,-0.001835959685
memorization_01_no_regularization,5,27,0,0.1768957973,0.1768623292,3.346800804e-05,0.000189196174
memorization_01_no_regularization,5,28,0,0.2324780822,0.2322733104,0.0002047717571,0.0008808217756
memorization_01_no_regularization,5,29,0,0.08017254621,0.08021788299,-4.533678293e-05,-0.000565490122
memorization_01_no_regularization,5,30,0,0.1128678471,0.1128861383,-1.829117537e-05,-0.0001620583349
memorization_01_no_regularization,5,31,0,0.08819700778,0.08812583238,7.117539644e-05,0.0008070046619
memorization_01_no_regularization,5,32,0,0.1153667197,0.1152203679,0.0001463517547,0.001268578626
memorization_01_no_regularization,5,33,0,0.06348849833,0.0634753406,1.315772533e-05,0.0002072458111
memorization_01_no_regularization,6,0,0,0.08828002214,0.08816363662,0.0001163855195,0.001318367584
memorization_01_no_regularization,6,1,0,0.1183338836,0.1184873655,-0.0001534819603,-0.001297024619
memorization_01_no_regularization,6,2,0,0.1129138544,0.1131541505,-0.0002402961254,-0.00212813677
memorization_01_no_regularization,6,3,0,0.05232852325,0.05240277201,-7.424876094e-05,-0.001418896547
memorization_01_no_regularization,6,4,0,0.1316577196,0.131619975,3.77446413e-05,0.0002866876429
memorization_01_no_regularization,6,5,0,0.171691224,0.1717017442,-1.05202198e-05,-6.127406841e-05
memorization_01_no_regularization,6,6,1,0.1428161114,0.1422367394,0.0005793720484,0.004056769524
memorization_01_no_regularization,6,7,0,0.0253787525,0.02543932199,-6.056949496e-05,-0.002386622233
memorization_01_no_regularization,6,8,0,0.02230010368,0.02228572778,1.437589526e-05,0.0006446559832
memorization_01_no_regularization,6,9,0,0.04474551603,0.04476917163,-2.36555934e-05,-0.0005286695851
memorization_01_no_regularization,6,10,0,0.4743171334,0.4747761786,-0.0004590451717,-0.0009678022137
memorization_01_no_regularization,6,11,0,0.04759826139,0.04754377529,5.448609591e-05,0.001144707691
memorization_01_no_regularization,6,12,0,0.1839482486,0.1841463894,-0.0001981407404,-0.001077154808
memorization_01_no_regularization,6,13,0,0.05554549024,0.05553678796,8.702278137e-06,0.0001566693912
memorization_01_no_regularization,6,14,0,0.1345883161,0.1345196813,6.863474846e-05,0.0005099606746
memorization_01_no_regularization,6,15,0,0.1666728854,0.166893959,-0.0002210736275,-0.001326392274
memorization_01_no_regularization,6,16,0,0.1797369272,0.1797776222,-4.069507122e-05,-0.0002264146376
memorization_01_no_regularization,6,17,0,0.1596544981,0.1595228612,0.000131636858,0.0008245108002
memorization_01_no_regularization,6,18,0,0.09984084964,0.09980590641,3.4943223e-05,0.0003499892391
memorization_01_no_regularization,6,19,0,0.05647678673,0.05646706,9.726732969e-06,0.0001722253253
memorization_01_no_regularization,6,20,0,0.02577907406,0.02591203712,-0.0001329630613,-0.005157790425
memorization_01_no_regularization,6,21,0,0.1375363171,0.1375986785,-6.23613596e-05,-0.0004534174021
memorization_01_no_regularization,6,22,0,0.3221611381,0.321918726,0.0002424120903,0.0007524560279
memorization_01_no_regularization,6,23,0,0.01879909076,0.01887379214,-7.470138371e-05,-0.003973670039
memorization_01_no_regularization,6,24,0,0.1293136775,0.1291700602,0.0001436173916,0.001110612538
memorization_01_no_regularization,6,25,0,0.05961255357,0.05966394022,-5.138665438e-05,-0.000862010622
memorization_01_no_regularization,6,26,0,0.09429898858,0.09446371347,-0.0001647248864,-0.001746836195
memorization_01_no_regularization,6,27,0,0.1768957973,0.1769275814,-3.178417683e-05,-0.0001796773995
memorization_01_no_regularization,6,28,0,0.2324780822,0.2323199958,0.0001580864191,0.0006800056918
memorization_01_no_regularization,6,29,0,0.08017254621,0.08018898219,-1.64359808e-05,-0.0002050075939
memorization_01_no_regularization,6,30,0,0.1128678471,0.1128390431,2.880394459e-05,0.0002552006203
memorization_01_no_regularization,6,31,0,0.08819700778,0.08808080852,0.000116199255,0.001317496567
memorization_01_no_regularization,6,32,0,0.1153667197,0.1152312234,0.0001354962587,0.001174483067
memorization_01_no_regularization,6,33,0,0.06348849833,0.06343147904,5.701929331e-05,0.0008981042993
memorization_01_no_regularization,7,0,0,0.08828002214,0.08816500008,0.0001150220633,0.001302922909
memorization_01_no_regularization,7,1,0,0.1183338836,0.1184365973,-0.0001027137041,-0.0008679990971
memorization_01_no_regularization,7,2,0,0.1129138544,0.1130794063,-0.0001655519009,-0.001466178811
memorization_01_no_regularization,7,3,0,0.05232852325,0.05240570009,-7.717683911e-05,-0.001474852228
memorization_01_no_regularization,7,4,0,0.1316577196,0.1315755546,8.216500282e-05,0.0006240804038
memorization_01_no_regularization,7,5,0,0.171691224,0.1716945618,-3.337860107e-06,-1.94410642e-05
memorization_01_no_regularization,7,6,0,0.1428161114,0.1427304447,8.56667757e-05,0.0005998397158
memorization_01_no_regularization,7,7,1,0.0253787525,0.02522859722,0.0001501552761,0.005916574349
memorization_01_no_regularization,7,8,0,0.02230010368,0.0222957693,4.334375262e-06,0.0001943657
memorization_01_no_regularization,7,9,0,0.04474551603,0.04475468397,-9.167939425e-06,-0.0002048906849
memorization_01_no_regularization,7,10,0,0.4743171334,0.4747638106,-0.0004466772079,-0.000941726909
memorization_01_no_regularization,7,11,0,0.04759826139,0.04755648971,4.177168012e-05,0.0008775883593
memorization_01_no_regularization,7,12,0,0.1839482486,0.1841407269,-0.0001924782991,-0.001046372013
memorization_01_no_regularization,7,13,0,0.05554549024,0.05554140359,4.086643457e-06,7.357291186e-05
